id,club_id,player_id,date_entry,date_exit
e855010c-1f1c-4401-9846-ef9912a98653,f2480849-adba-45c5-8dcf-dea35995446f,82249ce0-8602-425d-bf9f-fab29738e1b7,2024-10-12,
cc290b3e-1c44-4631-974b-2c0262056375,e857f392-c7fe-46f6-a828-e72e173eab34,e43622e0-48e7-4e67-9064-7cace119be6d,2024-10-12,
160da242-bc24-4b9d-95a5-585a76a9ad58,e857f392-c7fe-46f6-a828-e72e173eab34,e5b8b80c-5351-49dd-b459-ad9d7384d792,2024-10-12,
d8c03284-006c-4480-b648-74278a0c29c8,d07d67d5-48ff-4172-9b75-362717bfcb0a,af7e8a47-2d9f-4c1f-bfd8-9e28a8aad9d2,2024-10-12,
6e75db53-f9d5-4c9e-9a3d-d6f38b5f2f0d,47241967-d58d-48f2-ac1a-d8ca3e0faf20,60b4bc83-d496-4aef-9aa4-495c2589f14f,2024-10-12,
940cfa01-a0b2-44fa-8a49-7eb46a53ea4e,f62137e4-92e3-4758-9b68-4d6f3e4dc726,39be0d16-801e-4105-8104-4590d39b82f7,2024-10-12,
fcdb2822-5f4b-4a96-ba7b-389ba1abb606,599264e2-80ee-42d3-851a-a4d19a378b82,ace7deb2-84f2-4755-af30-da0bb7a04fd7,2024-10-12,
671de3c0-fcc0-4fe9-9755-872cb95e3d28,bbf5deca-f5b6-464e-a397-d6eb2f3f9a89,d8ea0875-4f05-4b91-9a13-9d450434e1ed,2024-11-02,
eb746ad6-6cf3-474e-9181-93c46ee0b08b,ebbb03af-4d45-4722-a1b3-e30e378b7f83,3387f85f-1c79-4065-bcc5-dd3a5d033f11,2024-11-02,
056dde60-e730-484c-8f81-fc348c425b88,ebbb03af-4d45-4722-a1b3-e30e378b7f83,8f7c6c2a-1d5f-481b-9801-2bd381939229,2024-11-02,
29dca443-0b75-4f55-959a-f354bcadd8e6,ebbb03af-4d45-4722-a1b3-e30e378b7f83,a9e66d8e-36f9-49f9-8f61-9a68918ccd1d,2024-11-02,
d0ed07dd-567c-46ac-9555-799004e3cc62,d07d67d5-48ff-4172-9b75-362717bfcb0a,ea347262-df3d-416b-b35f-c5d30acef2aa,2024-11-02,
b0459cbc-b325-4647-86dc-319d87967b5c,eb626042-cbcf-41c4-8665-0ab5036ef80f,a74dee85-fde3-4d0f-b67f-bdd4ea77510b,2024-11-02,
ff2cf416-5db8-4cd5-a636-2b35fcf28fd3,eb626042-cbcf-41c4-8665-0ab5036ef80f,fc3f28da-ede6-4b1d-908f-8c3cfe99d54d,2024-11-02,
a57308ff-6ec1-4ab0-a369-864fa0c7fdf6,47241967-d58d-48f2-ac1a-d8ca3e0faf20,f39e2a00-a0ae-4d3e-bec3-5e2838fd958d,2024-11-02,
6da579f7-2bc0-4ea5-9795-3e9450d4145b,eb626042-cbcf-41c4-8665-0ab5036ef80f,9bb3cd90-b564-48b5-9767-3cbeabebdefa,2024-11-02,
79b8e187-e749-45ef-8860-0e50f4db9c8e,f62137e4-92e3-4758-9b68-4d6f3e4dc726,62600adc-d84a-4e34-9add-b94fb7810b6b,2024-11-02,
f59908e6-512c-45b8-90ea-78245aa848ed,d38fc8b8-24d7-4eca-bf60-6f4c05ae70a8,54f755c6-b20a-4b07-8f20-852003e3b716,2024-11-02,
06bd9888-0b1f-454d-bdb5-acc7f0ba35fb,d38fc8b8-24d7-4eca-bf60-6f4c05ae70a8,14e5a5db-bba2-44b2-a98c-eecdccbe6859,2025-02-01,
db24d330-2b22-4192-8f5c-4cb53338ca7e,eb626042-cbcf-41c4-8665-0ab5036ef80f,9d45e2a3-4f53-4338-814f-5bd14c2b8435,2025-02-01,
6fc0d930-0fba-4647-868c-6bbfad720629,bbf5deca-f5b6-464e-a397-d6eb2f3f9a89,80bfe3cb-f7b9-4bdf-a96f-30ba3d6418d8,2025-02-01,
14198427-0b6b-4d4d-9069-87fe7daf3982,d07d67d5-48ff-4172-9b75-362717bfcb0a,56610e66-1ec5-4d1b-bfae-d1fbf150f7eb,2025-02-01,
9605143b-b4f8-44b6-87c2-d65d779af6ba,e857f392-c7fe-46f6-a828-e72e173eab34,5c092127-1dbb-4a72-9213-41bb39cf5b0c,2025-02-01,
24caf020-bc00-48bb-a2fd-516ea699b7c3,f2480849-adba-45c5-8dcf-dea35995446f,186e356a-7a41-471a-b976-644fc056fb05,2025-02-01,
8dc1cac5-e541-4b08-bb72-f8e855646d57,bbf5deca-f5b6-464e-a397-d6eb2f3f9a89,51dcdb35-d08b-497f-88e3-788d14deb872,2025-02-15,
ee0bdae7-06ae-44b3-8d4f-09a461693da0,d07d67d5-48ff-4172-9b75-362717bfcb0a,31f4dac7-9f5a-44fa-a769-461436fd1db2,2025-02-15,
66b86bcf-c656-4ca3-b7cf-9c9ce77b3dd8,47241967-d58d-48f2-ac1a-d8ca3e0faf20,e674ab62-c11d-4d50-973a-fdbec523e607,2025-02-15,
6e26ae86-e35c-46ee-b0d6-c82bcf58dfbf,47241967-d58d-48f2-ac1a-d8ca3e0faf20,20306b8d-f9c7-47fa-9e05-da69309c9d7f,2025-03-15,
e305b331-9d2d-49a2-9b96-7ec069be2abb,47241967-d58d-48f2-ac1a-d8ca3e0faf20,02e806f4-0dbf-42ad-9798-7097ebe7e97c,2025-03-15,
8e9e2383-3bf9-4f9a-af59-529da0e3659f,f2480849-adba-45c5-8dcf-dea35995446f,43204544-c006-43c8-afaf-848e0db79fcd,2025-04-05,
50c4dde6-715c-41cc-91ed-e1105cdafe2e,47241967-d58d-48f2-ac1a-d8ca3e0faf20,8767ee20-acb2-4b29-a838-a1559ed19100,2025-04-05,
fa6bb200-7024-45de-bf3d-247d0e77c332,d07d67d5-48ff-4172-9b75-362717bfcb0a,87eae4ea-a5cf-42ca-a335-d7a532c109f4,2025-10-04,
6a03d1d9-790a-402a-8daf-f2e626b95f48,5b08a5ea-45dc-4596-87ab-d327a360757d,f49d456d-ff06-49fa-91f1-ffdb6b15b716,2025-10-04,
399b6cb8-30e2-4e5b-9d8f-14a8b77f3b02,5b08a5ea-45dc-4596-87ab-d327a360757d,0d015e0b-a5b5-42d3-bf1a-d322c12fe598,2025-10-04,
86230667-8f90-4f99-9764-2455c2d394a0,5b08a5ea-45dc-4596-87ab-d327a360757d,22a048ff-2633-4fb8-88ad-9075e1e6b406,2025-10-04,
98f4e4e8-d697-4863-91b6-fdd9754af617,5b08a5ea-45dc-4596-87ab-d327a360757d,f494a2ac-d72f-4f6a-a3c7-5c501a1d9d6e,2025-10-04,
5e61c054-739f-46db-b5a8-b4d545c1c3bf,7cdb0693-896b-43d7-9761-410f96d7a8ef,617af897-a223-4fc5-b32c-bd0253c2c5fe,2025-10-04,
57aa1d2a-9f46-4b24-8a98-19bed102ffca,7cdb0693-896b-43d7-9761-410f96d7a8ef,1b201e48-7b0f-4162-aaf1-4a8ed45b6905,2025-10-04,
8d2a727b-0335-4d5a-8c3a-3dcd07632556,7cdb0693-896b-43d7-9761-410f96d7a8ef,5023aa29-161c-43b3-8b1b-0c02ff02b85a,2025-10-04,
930fc9a6-fd3e-4111-ae4e-1898796c745b,7cdb0693-896b-43d7-9761-410f96d7a8ef,7e318d7d-5516-47d1-b08d-64bd71b65719,2025-10-04,
b4561b10-f808-4691-a818-300ec51ace37,eb626042-cbcf-41c4-8665-0ab5036ef80f,f7fe529e-c4d9-4e00-9d39-50559727d5fa,2025-10-04,
cab95ee5-4eb5-440c-a482-505d7165f74e,f62137e4-92e3-4758-9b68-4d6f3e4dc726,a8d601d2-4317-4225-9bbf-7e69d7132c88,2025-10-04,
c6c63c10-bcbb-4cbe-aaed-55bb514ab47c,7cdb0693-896b-43d7-9761-410f96d7a8ef,e69a4acb-3c19-4fc1-8b27-bf54743dc577,2025-10-04,
b011fd8c-627f-4250-a8cf-d4e179f675b0,5b08a5ea-45dc-4596-87ab-d327a360757d,5ffe5707-dd97-48dd-94da-4b05fb23550c,2025-10-04,
cb5ddddf-c582-4eee-a83e-802781461c73,1312d62b-c2da-42a7-b7c2-0b4e517c7a31,d397f132-394d-4e63-9fbe-ffdec26f71dc,2025-10-05,
51264aa8-477c-4838-82fd-ade02b9bfa90,1312d62b-c2da-42a7-b7c2-0b4e517c7a31,a53ee0fb-bee0-41e8-b286-88d59e84edcb,2025-10-05,
ea285999-e33c-4fe8-b494-beec1737d1ee,1312d62b-c2da-42a7-b7c2-0b4e517c7a31,dc89ae12-559f-4dfe-84f1-0a58b1919493,2025-10-05,
3f4cabc1-49e7-4da9-905a-ee9204f3fc56,1312d62b-c2da-42a7-b7c2-0b4e517c7a31,a8b664a9-26eb-4486-9055-013624f4777b,2025-10-05,
3c88dcbf-d6c8-4677-9d6a-9daeb531bd48,47241967-d58d-48f2-ac1a-d8ca3e0faf20,fee234b8-2376-43ff-ab0d-9d5f944cba97,2025-10-05,
3eda02b9-e1ad-4339-91f7-67c937986d31,47241967-d58d-48f2-ac1a-d8ca3e0faf20,7257621f-02ac-4794-8cbd-f3efaabc8063,2025-10-05,
fda37e71-c85c-4b9a-803b-1e2ebcfe7330,47241967-d58d-48f2-ac1a-d8ca3e0faf20,7c37d483-4317-4e0a-ba6d-198c48bac599,2025-10-05,
ab8c1218-2b35-4bbc-b4ac-2fa6ffe3a663,47241967-d58d-48f2-ac1a-d8ca3e0faf20,4e4ed974-f4e0-4a1a-9262-766b72e2ed11,2025-10-05,
4a9521c5-6d6e-43b2-8c18-8930a7126334,9fe6f067-87ea-4677-ba67-a932aaa6f30a,02acd0dd-237e-45f5-82c1-2ba15b4ae6e8,2025-10-05,
85142a3c-f3fc-4cb0-8c92-738ee4420aef,9fe6f067-87ea-4677-ba67-a932aaa6f30a,c2765c8d-80e4-409d-b040-06c335bf414a,2025-10-05,
2feabba2-275c-4118-a4e2-49f0c80b16b6,9fe6f067-87ea-4677-ba67-a932aaa6f30a,9bad79f6-87e6-492d-826d-028646ad75e4,2025-10-05,
9e5cfb7b-53e5-4ea1-b609-e234ec39c2ce,9fe6f067-87ea-4677-ba67-a932aaa6f30a,8641c570-4631-459f-a993-96d244f0a10d,2025-10-05,
b970cfd6-a010-4c3c-8773-d885792670df,9fe6f067-87ea-4677-ba67-a932aaa6f30a,4c2c8084-00fd-4275-8845-fb9a718adb8f,2025-10-05,
1f207c29-381c-40c3-b158-18b152165edc,7cdb0693-896b-43d7-9761-410f96d7a8ef,f9a733a4-090d-4001-a756-93eaab2908aa,2025-10-05,
5f4fc46d-6da7-4649-b1a7-242e667e8acc,7cdb0693-896b-43d7-9761-410f96d7a8ef,e3c95707-f94c-4ddc-abcd-7c3a07fd71a5,2025-10-05,
f5ac06ab-92b3-4cfa-bb34-0add7e5aebcf,7cdb0693-896b-43d7-9761-410f96d7a8ef,1843ec94-829e-469f-a78a-13e8f7efd876,2025-10-05,
9d61f88b-cde8-421d-b995-58baf9a209f4,7cdb0693-896b-43d7-9761-410f96d7a8ef,82580c1e-461c-4df5-bc33-bf2f159def87,2025-10-05,
f77b4e89-b73f-42ba-84fc-1c439d42ea8f,7cdb0693-896b-43d7-9761-410f96d7a8ef,ebff9cc1-fa3b-462e-bcd7-f166fbb53cc9,2025-10-05,
5f102400-e6b1-41a2-89bc-29be1edca0fb,cac23f92-1a45-4627-a76e-5b7e96346e9e,2e6f046a-2016-4e8d-b108-36d6320a3bc0,2025-10-05,
6dc5d78f-acc2-4122-80f1-b5005641e353,cac23f92-1a45-4627-a76e-5b7e96346e9e,df4cabfa-3f4a-466b-8d85-e79966546e4c,2025-10-05,
f8baaad2-c0e3-48df-b8b6-9220fea937ad,cac23f92-1a45-4627-a76e-5b7e96346e9e,25834d6b-c39f-4944-b860-b9cf8fe82682,2025-10-05,
10b96393-d7ad-4f02-9f0d-c29b65867576,cac23f92-1a45-4627-a76e-5b7e96346e9e,449869a3-f1b4-449f-b121-d8cf1cd3871d,2025-10-05,
f30f6882-cb94-416c-8ee0-6c4d1d9a21c7,3c32a4a5-2d89-455f-bb33-23f4818b57fb,f9ff9e9f-96fb-421d-ab86-1f1f03c0e7b4,2025-10-05,
61f7e392-c0ad-4483-a391-759a4d82756c,3c32a4a5-2d89-455f-bb33-23f4818b57fb,28e78f0c-de68-4234-b631-5a7283c18d87,2025-10-05,
6e8186b4-3e9c-4efe-ba5f-3a82470853fa,3c32a4a5-2d89-455f-bb33-23f4818b57fb,4c1af777-ad98-41ca-9697-832344ea9a93,2025-10-05,
438617a8-d1f1-46ba-b784-4abf2071e36a,3c32a4a5-2d89-455f-bb33-23f4818b57fb,ebbb7522-3657-4d7e-b0fa-19bb1fd1a5f6,2025-10-05,
3b3a9ca6-7b98-4deb-9a46-84d658da01cd,3c32a4a5-2d89-455f-bb33-23f4818b57fb,0200dacd-848f-498f-bef1-567140ad1094,2025-10-05,
4151826f-3e17-4e31-96b7-ebe71daace55,15087475-2b65-4566-afdb-473d00780327,df3221ad-9481-4ceb-80b9-11b3ece4f28e,2025-10-12,
2a8c8bea-2d47-4b94-a67f-7c6957be7a1c,15087475-2b65-4566-afdb-473d00780327,b6570c2c-7bfc-476f-8075-eab11fa9d527,2025-10-12,
645be516-0318-4677-8155-9d061bdd9c09,15087475-2b65-4566-afdb-473d00780327,87ad6e1c-6baa-4831-a07d-97ef3539d4d0,2025-10-12,
1a826fdb-60bf-4d6b-a05f-00342d1c6751,15087475-2b65-4566-afdb-473d00780327,70690f6e-8c86-4cb2-8af7-7d23d18c67da,2025-10-12,
a36785e4-b2e8-4a07-a38c-78e1d2c5e1b5,15087475-2b65-4566-afdb-473d00780327,f6960962-5019-4783-aff4-0b8e9179bc96,2025-10-12,
a5896629-12a4-4da3-9793-e4c5898e424a,47241967-d58d-48f2-ac1a-d8ca3e0faf20,034142ea-e290-4541-9c04-63b1c6383467,2025-10-12,
2a6d3be8-500c-4ee0-ad85-6f18c4a85f3d,47241967-d58d-48f2-ac1a-d8ca3e0faf20,968332d4-2704-4536-bc35-c3cb526580ee,2025-10-12,
b5025536-128e-4b57-ab15-c8a1962275f9,47241967-d58d-48f2-ac1a-d8ca3e0faf20,193d31f3-8673-4476-980d-fdb067b57e35,2025-10-12,
c0060597-1385-4278-aaf7-3bb5da9192cb,47241967-d58d-48f2-ac1a-d8ca3e0faf20,998a7cc3-c9fd-4d48-bbe2-3c682aa0fadb,2025-10-12,
73ac190c-7584-4630-adbb-bea7f70b5a74,47241967-d58d-48f2-ac1a-d8ca3e0faf20,97532b2d-2740-4d3e-86a6-dcbcaa62785e,2025-10-12,
7336cff6-3a22-4a11-bafe-84c74d063b38,7cdb0693-896b-43d7-9761-410f96d7a8ef,6bc6d5ab-32a9-4df4-91cf-4e0100e13c87,2025-10-12,
def29203-1d0a-4bae-9128-93a6e3da570b,7cdb0693-896b-43d7-9761-410f96d7a8ef,e4fb239b-230f-4188-9b92-dc7c64d63c67,2025-10-12,
809a97a7-1818-4f51-97ad-3e7dc215070d,7cdb0693-896b-43d7-9761-410f96d7a8ef,12929105-7ccb-4ad1-ad04-ac5fa159d469,2025-10-12,
dcfefe9c-4ef2-4e3f-a5f4-cfee829acd25,1312d62b-c2da-42a7-b7c2-0b4e517c7a31,80b05bc2-96ee-4309-895e-6781fbc1075b,2025-10-12,
b50a50de-be53-4343-a2f5-ea1c787387e6,1312d62b-c2da-42a7-b7c2-0b4e517c7a31,fd39870b-3b41-42b5-8028-2f4ea2a24759,2025-10-12,
a4721b4f-fc47-4141-b103-1ff0fc51e8f2,1312d62b-c2da-42a7-b7c2-0b4e517c7a31,01480a8a-1c5a-4285-b89a-9541ee650fec,2025-10-12,
f280f735-d6b2-4d75-8a34-4f0c9e2b0ead,9fe6f067-87ea-4677-ba67-a932aaa6f30a,8cde3e27-5a40-4cf9-b0c6-50aeb0adcfec,2025-10-12,
5d23a6dd-e601-44bd-972c-4b983443a66c,9fe6f067-87ea-4677-ba67-a932aaa6f30a,15441669-c9ce-4d3d-9500-0ae273aa3efd,2025-10-12,
697329a3-d691-44a4-adce-ea1480d67016,9fe6f067-87ea-4677-ba67-a932aaa6f30a,7ae03232-f2b1-4886-a95b-dc00164d6c64,2025-10-12,
b323e724-448c-4f02-aeba-6850b8d286a6,828b555f-f1a0-40d0-b9cf-737d2e6f95a7,f1f409ba-12f7-4f62-bb7a-870eb07955ef,2025-10-12,
3372bb5e-e378-41e0-8459-d291867ad100,828b555f-f1a0-40d0-b9cf-737d2e6f95a7,a50cf26b-4c7b-42f7-9e82-a157e0e4b80f,2025-10-12,
4c636940-43db-485f-9690-2bb75dd42c72,828b555f-f1a0-40d0-b9cf-737d2e6f95a7,94d25f5b-e9ee-42d5-b401-d550da88d60f,2025-10-12,
541bdf15-9d7b-4ca5-8447-2fd5bc26b2eb,828b555f-f1a0-40d0-b9cf-737d2e6f95a7,ab61d75c-098e-4a43-a560-eccc6fd885f6,2025-10-12,
9ce1cae0-82be-4e9d-a03f-866b26624b7a,828b555f-f1a0-40d0-b9cf-737d2e6f95a7,9a74f878-3681-467f-91d7-8e0a0c1d3109,2025-10-12,
16664a0b-d2b2-466d-a0d1-a2ce4a046cc2,ebbb03af-4d45-4722-a1b3-e30e378b7f83,3a4eafd1-49d3-477e-aa59-76d31f936c4b,2025-10-18,
ea10050b-8420-42ed-8684-429ef6a47914,f62137e4-92e3-4758-9b68-4d6f3e4dc726,3af7bbb4-f26d-4d15-a0dd-cf69bdcaec8c,2025-10-18,
3593e079-0060-496a-8c9c-2e2f750800d0,5b08a5ea-45dc-4596-87ab-d327a360757d,4113a673-e5e7-445e-aabc-a8a4b04c3d0a,2025-10-18,
